stem_hi1.aif,stem_hi2.aif,stem_mid.aif,stem_low1.aif,stem_low2.aif
0.015,0.018,0.166,0.000,0.150
0.016,0.027,0.140,0.000,0.457
0.015,0.022,0.097,0.000,0.753
0.011,0.024,0.064,0.000,0.645
0.006,0.023,0.055,0.000,0.590
0.004,0.025,0.042,0.000,0.545
0.003,0.018,0.037,0.000,0.519
0.002,0.027,0.038,0.000,0.508
0.002,0.019,0.047,0.000,0.503
0.002,0.018,0.042,0.000,0.490
0.012,0.026,0.043,0.000,0.498
0.036,0.028,0.046,0.000,0.652
0.041,0.026,0.039,0.000,0.557
0.031,0.025,0.034,0.000,0.540
0.019,0.029,0.046,0.000,0.510
0.013,0.023,0.050,0.000,0.477
0.008,0.024,0.049,0.000,0.461
0.006,0.021,0.044,0.000,0.440
0.004,0.016,0.046,0.000,0.443
0.002,0.023,0.045,0.000,0.434
0.001,0.017,0.039,0.039,0.433
0.007,0.022,0.036,0.626,0.417
0.024,0.023,0.035,0.862,0.298
0.020,0.016,0.029,0.641,0.407
0.013,0.017,0.029,0.634,0.922
0.006,0.017,0.031,0.535,0.794
0.004,0.015,0.028,0.486,0.434
0.002,0.014,0.029,0.438,0.287
0.002,0.018,0.027,0.322,0.667
0.001,0.018,0.023,0.244,0.657
0.001,0.021,0.019,0.140,0.597
0.001,0.019,0.025,0.048,0.553
0.007,0.020,0.029,0.013,0.526
0.016,0.021,0.023,0.016,0.512
0.023,0.020,0.023,0.015,0.502
0.021,0.020,0.024,0.015,0.490
0.012,0.022,0.023,0.011,0.481
0.007,0.023,0.023,0.006,0.474
0.004,0.028,0.019,0.002,0.465
0.002,0.020,0.022,0.000,0.460
0.002,0.018,0.029,0.000,0.450
0.001,0.023,0.034,0.000,0.447
0.001,0.021,0.033,0.000,0.442
0.008,0.017,0.030,0.000,0.441
0.034,0.016,0.027,0.000,0.436
0.028,0.017,0.024,0.000,0.436
0.016,0.019,0.021,0.000,0.433
0.008,0.021,0.025,0.000,0.431
0.005,0.023,0.022,0.000,0.429
0.003,0.019,0.019,0.000,0.425
0.003,0.018,0.019,0.000,0.426
0.002,0.016,0.020,0.000,0.421
0.002,0.020,0.016,0.000,0.421
0.031,0.015,0.015,0.000,0.416
0.535,0.020,0.018,0.000,0.417
0.896,0.022,0.015,0.000,0.431
0.557,0.014,0.017,0.000,0.465
0.291,0.015,0.017,0.000,0.685
0.126,0.016,0.020,0.000,0.693
0.050,0.011,0.018,0.000,0.679
0.023,0.013,0.018,0.000,0.479
0.013,0.014,0.016,0.000,0.423
0.009,0.016,0.018,0.000,0.436
0.007,0.018,0.019,0.000,0.419
0.006,0.018,0.018,0.000,0.412
0.005,0.016,0.016,0.000,0.403
0.005,0.014,0.014,0.000,0.380
0.004,0.015,0.014,0.000,0.257
0.003,0.017,0.014,0.000,0.130
0.003,0.018,0.018,0.000,0.070
0.003,0.016,0.016,0.000,0.047
0.003,0.020,0.017,0.000,0.032
0.002,0.027,0.016,0.000,0.020
0.002,0.018,0.015,0.000,0.012
0.002,0.014,0.014,0.000,0.007
0.002,0.017,0.014,0.010,0.005
0.003,0.014,0.013,0.212,0.005
0.022,0.018,0.014,0.878,0.004
0.032,0.017,0.015,0.720,0.003
0.018,0.013,0.018,0.603,0.003
0.010,0.013,0.019,0.587,0.003
0.005,0.015,0.015,0.491,0.003
0.003,0.015,0.016,0.454,0.002
0.002,0.016,0.014,0.403,0.002
0.001,0.013,0.017,0.265,0.002
0.001,0.014,0.028,0.206,0.002
0.001,0.017,0.019,0.089,0.003
0.002,0.018,0.012,0.030,0.013
0.025,0.016,0.013,0.012,0.042
0.044,0.014,0.012,0.017,0.130
0.031,0.021,0.012,0.015,0.232
0.016,0.021,0.014,0.013,0.674
0.011,0.025,0.015,0.009,0.770
0.006,0.020,0.012,0.004,0.821
0.003,0.015,0.014,0.001,0.816
0.002,0.014,0.019,0.000,0.670
0.002,0.014,0.059,0.000,0.598
0.001,0.017,0.041,0.000,0.660
0.003,0.015,0.022,0.000,0.729
0.037,0.017,0.018,0.000,0.682
0.150,0.018,0.012,0.000,0.627
0.130,0.020,0.011,0.000,0.653
0.057,0.022,0.012,0.000,0.371
0.025,0.017,0.012,0.000,0.089
0.012,0.014,0.012,0.000,0.066
0.006,0.013,0.012,0.000,0.059
0.004,0.015,0.021,0.000,0.065
0.003,0.016,0.083,0.000,0.055
0.003,0.021,0.111,0.002,0.044
0.020,0.019,0.064,0.066,0.037
0.212,0.015,0.074,0.708,0.132
0.268,0.018,0.075,0.826,0.238
0.162,0.012,0.069,0.621,0.530
0.150,0.015,0.065,0.623,0.749
0.133,0.016,0.070,0.528,0.841
0.098,0.016,0.091,0.484,0.609
0.077,0.013,0.095,0.429,0.688
0.052,0.011,0.050,0.306,0.692
0.042,0.010,0.060,0.238,0.522
0.036,0.013,0.083,0.126,0.679
0.035,0.013,0.120,0.043,0.658
0.043,0.020,0.148,0.012,0.514
0.070,0.020,0.094,0.017,0.682
0.046,0.019,0.079,0.015,0.605
0.020,0.014,0.056,0.015,0.518
0.012,0.014,0.047,0.010,0.672
0.008,0.017,0.036,0.006,0.560
0.004,0.018,0.030,0.001,0.533
0.003,0.013,0.042,0.000,0.656
0.002,0.011,0.063,0.000,0.520
0.002,0.010,0.266,0.000,0.553
0.004,0.013,0.265,0.033,0.633
0.046,0.012,0.181,0.541,0.491
0.200,0.012,0.147,0.898,0.573
0.248,0.026,0.132,0.669,0.603
0.192,0.023,0.134,0.641,0.472
0.136,0.017,0.150,0.538,0.586
0.101,0.015,0.176,0.493,0.569
0.077,0.018,0.124,0.440,0.465
0.060,0.017,0.106,0.337,0.590
0.047,0.018,0.130,0.247,0.533
0.039,0.044,0.184,0.152,0.469
0.034,0.030,0.240,0.052,0.582
0.039,0.019,0.236,0.015,0.457
0.047,0.012,0.225,0.015,0.417
0.055,0.013,0.248,0.015,0.373
0.047,0.016,0.246,0.015,0.766
0.038,0.014,0.222,0.011,0.790
0.030,0.010,0.219,0.007,0.619
0.021,0.016,0.205,0.002,0.584
0.017,0.018,0.206,0.000,0.574
0.014,0.019,0.160,0.000,0.557
0.012,0.014,0.108,0.000,0.541
0.041,0.015,0.082,0.000,0.537
0.534,0.015,0.156,0.000,0.529
0.877,0.014,0.281,0.000,0.514
0.508,0.019,0.228,0.000,0.512
0.265,0.018,0.195,0.000,0.508
0.113,0.016,0.132,0.000,0.497
0.046,0.020,0.131,0.000,0.491
0.021,0.016,0.143,0.000,0.490
0.013,0.018,0.142,0.000,0.484
0.008,0.023,0.109,0.000,0.474
0.006,0.022,0.110,0.000,0.476
0.005,0.014,0.120,0.000,0.470
0.004,0.012,0.109,0.000,0.459
0.004,0.016,0.102,0.000,0.460
0.003,0.015,0.109,0.000,0.456
0.002,0.019,0.088,0.000,0.447
0.002,0.012,0.092,0.000,0.443
0.002,0.012,0.083,0.000,0.442
0.002,0.016,0.095,0.000,0.434
0.002,0.014,0.100,0.000,0.425
0.001,0.011,0.105,0.000,0.426
0.001,0.013,0.104,0.000,0.418
0.001,0.013,0.107,0.000,0.408
0.001,0.012,0.112,0.000,0.407
0.001,0.014,0.131,0.000,0.401
0.001,0.012,0.273,0.000,0.350
0.001,0.010,0.527,0.000,0.267
0.001,0.014,0.761,0.000,0.221
0.001,0.015,0.606,0.000,0.267
0.001,0.012,0.521,0.000,0.247
0.001,0.013,0.575,0.000,0.227
0.001,0.014,0.695,0.000,0.219
0.000,0.012,0.731,0.000,0.213
0.000,0.012,0.600,0.000,0.209
0.002,0.013,0.499,0.000,0.205
0.019,0.010,0.457,0.000,0.201
0.037,0.010,0.455,0.000,0.198
0.043,0.009,0.436,0.000,0.194
0.028,0.012,0.329,0.000,0.191
0.018,0.013,0.253,0.000,0.188
0.012,0.017,0.203,0.000,0.185
0.008,0.016,0.196,0.000,0.181
0.005,0.012,0.206,0.000,0.179
0.003,0.015,0.205,0.000,0.176
0.002,0.014,0.229,0.004,0.174
0.001,0.012,0.443,0.107,0.171
0.009,0.011,0.309,0.775,0.157
0.021,0.010,0.259,0.778,0.124
0.016,0.011,0.276,0.599,0.201
0.010,0.011,0.284,0.606,0.386
0.007,0.011,0.250,0.516,0.849
0.004,0.006,0.235,0.480,0.841
0.003,0.010,0.220,0.415,0.803
0.002,0.013,0.218,0.289,0.755
0.001,0.016,0.220,0.229,0.712
0.001,0.039,0.220,0.113,0.706
0.002,0.016,0.231,0.038,0.699
0.012,0.013,0.280,0.008,0.691
0.021,0.012,0.285,0.008,0.679
0.024,0.010,0.234,0.004,0.670
0.019,0.009,0.204,0.002,0.660
0.009,0.011,0.175,0.001,0.649
0.005,0.013,0.212,0.000,0.639
0.003,0.013,0.214,0.000,0.626
0.002,0.011,0.197,0.000,0.616
0.001,0.011,0.188,0.000,0.604
0.001,0.016,0.189,0.000,0.592
0.002,0.022,0.198,0.000,0.581
0.013,0.013,0.200,0.000,0.571
0.033,0.010,0.227,0.000,0.563
0.022,0.012,0.182,0.000,0.556
0.014,0.013,0.171,0.000,0.550
0.007,0.013,0.164,0.000,0.546
0.005,0.013,0.167,0.000,0.543
0.003,0.014,0.160,0.000,0.539
0.003,0.011,0.146,0.000,0.537
0.002,0.011,0.163,0.000,0.534
0.002,0.012,0.173,0.000,0.530
0.062,0.015,0.182,0.000,0.527
0.719,0.013,0.191,0.000,0.523
0.817,0.013,0.336,0.000,0.521
0.483,0.018,0.378,0.000,0.539
0.250,0.015,0.332,0.000,0.537
0.102,0.014,0.331,0.000,0.581
0.044,0.014,0.310,0.000,0.490
0.021,0.009,0.330,0.000,0.449
0.012,0.012,0.212,0.000,0.421
0.008,0.013,0.129,0.000,0.398
0.006,0.011,0.130,0.000,0.395
0.005,0.010,0.122,0.000,0.382
0.005,0.011,0.107,0.000,0.378
0.005,0.010,0.105,0.000,0.372
0.004,0.012,0.112,0.000,0.364
0.003,0.014,0.101,0.000,0.328
0.003,0.014,0.105,0.000,0.180
0.003,0.013,0.111,0.000,0.092
0.003,0.012,0.107,0.000,0.059
0.002,0.017,0.100,0.000,0.037
0.002,0.016,0.090,0.000,0.026
0.002,0.015,0.096,0.000,0.017
0.002,0.014,0.091,0.000,0.012
0.002,0.011,0.104,0.000,0.008
0.012,0.015,0.179,0.000,0.007
0.020,0.017,0.340,0.000,0.030
0.013,0.015,0.391,0.000,0.040
0.010,0.013,0.389,0.000,0.032
0.007,0.017,0.362,0.000,0.039
0.005,0.013,0.324,0.000,0.032
0.003,0.016,0.349,0.000,0.027
0.002,0.015,0.412,0.000,0.026
0.001,0.013,0.384,0.000,0.027
0.001,0.011,0.350,0.000,0.027
0.005,0.014,0.378,0.000,0.027
0.035,0.016,0.367,0.000,0.021
0.044,0.016,0.340,0.000,0.018
0.027,0.014,0.274,0.000,0.017
0.015,0.011,0.299,0.000,0.018
0.009,0.013,0.311,0.000,0.016
0.005,0.015,0.290,0.000,0.015
0.003,0.012,0.270,0.000,0.018
0.002,0.012,0.313,0.000,0.016
0.001,0.012,0.293,0.000,0.021
0.001,0.012,0.306,0.000,0.019
0.002,0.017,0.295,0.000,0.026
0.020,0.013,0.333,0.000,0.210
0.045,0.014,0.348,0.000,0.429
0.034,0.011,0.319,0.000,0.238
0.026,0.018,0.303,0.000,0.156
0.017,0.035,0.320,0.000,0.089
0.012,0.020,0.301,0.000,0.043
0.008,0.013,0.280,0.000,0.026
0.005,0.013,0.309,0.000,0.016
0.004,0.011,0.305,0.000,0.022
0.003,0.010,0.306,0.010,0.027
0.004,0.011,0.258,0.194,0.027
0.020,0.013,0.275,0.901,0.038
0.033,0.013,0.290,0.745,0.185
0.018,0.014,0.288,0.594,0.236
0.011,0.012,0.256,0.592,0.804
0.005,0.011,0.269,0.502,0.897
0.003,0.012,0.277,0.470,0.835
0.002,0.013,0.275,0.409,0.746
0.001,0.015,0.268,0.274,0.696
0.001,0.012,0.278,0.218,0.685
0.001,0.015,0.337,0.100,0.669
0.002,0.019,0.320,0.034,0.652
0.011,0.019,0.290,0.011,0.636
0.017,0.018,0.315,0.017,0.621
0.024,0.014,0.285,0.015,0.608
0.017,0.016,0.258,0.014,0.597
0.009,0.021,0.249,0.009,0.591
0.006,0.019,0.268,0.005,0.584
0.003,0.017,0.291,0.001,0.578
0.002,0.021,0.249,0.000,0.573
0.001,0.015,0.260,0.000,0.568
0.001,0.016,0.276,0.003,0.564
0.001,0.019,0.291,0.092,0.561
0.004,0.014,0.254,0.786,0.559
0.011,0.015,0.263,0.844,0.557
0.011,0.015,0.260,0.622,0.555
0.007,0.014,0.267,0.622,0.552
0.003,0.014,0.248,0.528,0.550
0.002,0.014,0.235,0.484,0.547
0.002,0.015,0.270,0.427,0.544
0.001,0.014,0.260,0.305,0.541
0.001,0.014,0.212,0.236,0.537
0.001,0.014,0.209,0.125,0.534
0.002,0.013,0.208,0.043,0.530
0.019,0.016,0.204,0.012,0.510
0.071,0.015,0.185,0.017,0.397
0.070,0.011,0.216,0.015,0.496
0.041,0.011,0.240,0.015,0.614
0.021,0.018,0.223,0.010,0.569
0.010,0.034,0.208,0.006,0.529
0.006,0.017,0.219,0.001,0.500
0.004,0.015,0.240,0.000,0.483
0.003,0.015,0.207,0.000,0.469
0.003,0.015,0.214,0.000,0.454
0.068,0.015,0.221,0.000,0.439
0.720,0.023,0.234,0.000,0.366
0.838,0.018,0.227,0.000,0.219
0.560,0.019,0.209,0.000,0.128
0.375,0.010,0.239,0.000,0.068
0.233,0.011,0.238,0.000,0.040
0.168,0.010,0.212,0.000,0.035
0.136,0.015,0.183,0.000,0.032
0.113,0.018,0.213,0.000,0.022
0.092,0.014,0.226,0.000,0.018
0.080,0.016,0.180,0.000,0.016
0.068,0.017,0.179,0.000,0.011
0.063,0.014,0.196,0.000,0.008
0.063,0.015,0.193,0.000,0.007
0.064,0.016,0.163,0.000,0.005
0.051,0.015,0.158,0.000,0.004
0.039,0.017,0.173,0.000,0.003
0.030,0.020,0.173,0.000,0.002
0.022,0.020,0.174,0.000,0.002
0.018,0.018,0.146,0.000,0.002
0.015,0.017,0.180,0.000,0.002
0.013,0.024,0.180,0.000,0.002
0.010,0.021,0.164,0.000,0.002
0.006,0.016,0.152,0.000,0.007
0.010,0.017,0.165,0.000,0.011
0.017,0.017,0.171,0.000,0.011
0.015,0.021,0.132,0.000,0.018
0.013,0.020,0.152,0.000,0.018
0.008,0.012,0.176,0.000,0.011
0.005,0.013,0.147,0.000,0.008
0.003,0.013,0.134,0.000,0.010
0.002,0.013,0.145,0.000,0.010
0.002,0.016,0.150,0.000,0.006
0.002,0.012,0.129,0.006,0.007
0.003,0.015,0.131,0.090,0.011
0.025,0.016,0.135,0.261,0.084
0.037,0.012,0.138,0.119,0.382
0.040,0.011,0.144,0.037,0.186
0.023,0.009,0.114,0.014,0.090
0.016,0.015,0.141,0.003,0.060
0.011,0.018,0.135,0.001,0.029
0.007,0.013,0.129,0.000,0.016
0.005,0.015,0.117,0.000,0.018
0.003,0.019,0.140,0.000,0.015
0.001,0.017,0.143,0.014,0.015
0.002,0.016,0.122,0.227,0.025
0.016,0.013,0.117,0.871,0.140
0.024,0.015,0.136,0.715,0.272
0.017,0.011,0.138,0.601,0.550
0.009,0.012,0.112,0.584,0.793
0.005,0.013,0.097,0.490,0.849
0.003,0.017,0.100,0.453,0.750
0.002,0.016,0.097,0.400,0.598
0.002,0.012,0.095,0.263,0.600
0.001,0.013,0.081,0.203,0.664
0.001,0.014,0.080,0.087,0.654
0.003,0.017,0.051,0.029,0.561
0.013,0.014,0.038,0.012,0.539
0.018,0.012,0.025,0.017,0.596
0.024,0.016,0.017,0.015,0.613
0.017,0.018,0.016,0.013,0.548
0.009,0.018,0.021,0.008,0.498
0.005,0.024,0.021,0.004,0.532
0.003,0.019,0.019,0.001,0.570
0.002,0.017,0.023,0.000,0.540
0.001,0.018,0.019,0.000,0.470
0.001,0.018,0.017,0.000,0.482
0.002,0.021,0.018,0.000,0.531
0.021,0.056,0.017,0.000,0.528
0.035,0.091,0.015,0.000,0.462
0.022,0.014,0.013,0.000,0.451
0.011,0.018,0.012,0.000,0.492
0.006,0.022,0.012,0.000,0.508
0.004,0.016,0.014,0.000,0.464
0.003,0.023,0.015,0.000,0.427
0.002,0.014,0.015,0.000,0.452
0.002,0.017,0.013,0.000,0.484
0.008,0.018,0.013,0.000,0.464
0.146,0.017,0.013,0.000,0.408
0.850,0.017,0.022,0.000,0.421
0.721,0.021,0.155,0.000,0.434
0.419,0.014,0.362,0.000,0.239
0.205,0.014,0.292,0.000,0.636
0.080,0.015,0.273,0.000,0.822
0.035,0.016,0.284,0.000,0.651
0.017,0.018,0.261,0.000,0.596
0.011,0.020,0.157,0.000,0.539
0.007,0.023,0.091,0.000,0.536
0.006,0.014,0.035,0.000,0.519
0.005,0.016,0.019,0.000,0.498
0.005,0.017,0.020,0.000,0.494
0.004,0.014,0.020,0.000,0.465
0.004,0.017,0.020,0.000,0.348
0.003,0.014,0.016,0.000,0.257
0.003,0.014,0.017,0.000,0.151
0.003,0.012,0.016,0.000,0.089
0.003,0.016,0.016,0.000,0.063
0.002,0.014,0.019,0.000,0.037
0.002,0.016,0.018,0.000,0.017
0.002,0.015,0.017,0.000,0.016
0.002,0.015,0.017,0.045,0.014
0.008,0.018,0.033,0.552,0.011
0.032,0.013,0.194,0.888,0.008
0.023,0.016,0.294,0.664,0.010
0.015,0.014,0.268,0.637,0.008
0.007,0.011,0.263,0.537,0.005
0.004,0.014,0.259,0.493,0.007
0.002,0.011,0.261,0.438,0.005
0.002,0.012,0.267,0.335,0.005
0.001,0.013,0.251,0.245,0.004
0.001,0.015,0.247,0.150,0.004
0.001,0.014,0.270,0.051,0.004
0.009,0.017,0.248,0.015,0.013
0.037,0.014,0.226,0.015,0.021
0.040,0.012,0.251,0.015,0.019
0.022,0.017,0.247,0.015,0.018
0.013,0.042,0.239,0.011,0.018
0.009,0.027,0.244,0.007,0.017
0.005,0.024,0.232,0.002,0.015
0.003,0.021,0.233,0.000,0.016
0.002,0.020,0.242,0.000,0.016
0.001,0.013,0.230,0.000,0.018
0.001,0.018,0.236,0.000,0.020
0.009,0.020,0.236,0.000,0.019
0.090,0.018,0.215,0.000,0.038
0.163,0.020,0.215,0.000,0.285
0.089,0.015,0.234,0.000,0.311
0.039,0.014,0.219,0.000,0.171
0.017,0.017,0.202,0.000,0.078
0.009,0.018,0.212,0.000,0.043
0.005,0.021,0.212,0.000,0.027
0.004,0.017,0.221,0.000,0.015
0.003,0.017,0.224,0.000,0.017
0.008,0.017,0.218,0.021,0.018
0.084,0.018,0.232,0.303,0.057
0.286,0.013,0.232,0.904,0.217
0.199,0.015,0.196,0.705,0.342
0.153,0.011,0.227,0.614,0.877
0.144,0.010,0.255,0.576,0.873
0.114,0.013,0.254,0.492,0.735
0.088,0.014,0.263,0.432,0.790
0.065,0.010,0.264,0.387,0.780
0.045,0.015,0.223,0.256,0.712
0.038,0.016,0.217,0.188,0.618
0.035,0.014,0.210,0.075,0.653
0.036,0.014,0.212,0.025,0.720
0.060,0.016,0.228,0.012,0.698
0.063,0.015,0.222,0.017,0.601
0.032,0.012,0.210,0.015,0.597
0.015,0.014,0.215,0.013,0.667
0.010,0.014,0.225,0.008,0.679
0.006,0.014,0.243,0.003,0.600
0.003,0.015,0.244,0.001,0.562
0.002,0.018,0.219,0.000,0.612
0.002,0.017,0.201,0.000,0.650
0.002,0.014,0.219,0.009,0.603
0.011,0.012,0.277,0.171,0.536
0.116,0.013,0.212,0.826,0.563
0.241,0.011,0.186,0.745,0.614
0.229,0.015,0.211,0.596,0.599
0.165,0.012,0.315,0.592,0.522
0.119,0.013,0.304,0.501,0.527
0.088,0.011,0.409,0.468,0.578
0.069,0.014,0.576,0.406,0.588
0.052,0.015,0.581,0.273,0.526
0.043,0.012,0.522,0.215,0.500
0.035,0.011,0.492,0.099,0.539
0.035,0.013,0.522,0.033,0.567
0.042,0.015,0.503,0.011,0.521
0.052,0.015,0.471,0.017,0.385
0.052,0.012,0.492,0.015,0.564
0.042,0.014,0.468,0.014,0.719
0.034,0.016,0.386,0.009,0.765
0.025,0.018,0.237,0.004,0.678
0.019,0.018,0.215,0.001,0.567
0.016,0.015,0.237,0.000,0.555
0.013,0.014,0.252,0.000,0.610
0.018,0.013,0.221,0.000,0.611
0.151,0.014,0.242,0.000,0.524
0.848,0.024,0.403,0.000,0.483
0.728,0.044,0.395,0.000,0.482
0.419,0.014,0.344,0.000,0.366
0.207,0.017,0.375,0.000,0.275
0.081,0.019,0.412,0.000,0.236
0.037,0.017,0.432,0.000,0.221
0.018,0.013,0.412,0.000,0.157
0.011,0.013,0.383,0.000,0.110
0.007,0.014,0.293,0.000,0.097
0.006,0.018,0.259,0.000,0.079
0.005,0.013,0.245,0.000,0.065
0.005,0.017,0.245,0.000,0.061
0.004,0.016,0.246,0.000,0.058
0.004,0.015,0.236,0.000,0.064
0.003,0.017,0.239,0.000,0.048
0.003,0.014,0.232,0.000,0.055
0.003,0.015,0.231,0.000,0.064
0.003,0.014,0.221,0.000,0.048
0.003,0.015,0.196,0.000,0.035
0.002,0.016,0.190,0.000,0.027
0.002,0.013,0.184,0.000,0.033
0.002,0.015,0.214,0.000,0.037
0.004,0.018,0.195,0.000,0.027
0.015,0.021,0.248,0.000,0.024
0.019,0.022,0.324,0.000,0.025
0.013,0.021,0.315,0.000,0.023
0.009,0.016,0.331,0.000,0.021
0.006,0.014,0.422,0.000,0.019
0.004,0.019,0.460,0.000,0.020
0.003,0.021,0.404,0.000,0.019
0.002,0.018,0.342,0.000,0.020
0.001,0.016,0.323,0.000,0.023
0.001,0.015,0.361,0.000,0.018
0.007,0.020,0.392,0.000,0.048
0.033,0.016,0.362,0.000,0.357
0.040,0.014,0.350,0.000,0.345
0.038,0.014,0.381,0.000,0.193
0.022,0.017,0.373,0.000,0.126
0.015,0.017,0.352,0.000,0.074
0.010,0.017,0.369,0.000,0.035
0.006,0.016,0.362,0.000,0.021
0.004,0.019,0.287,0.000,0.017
0.003,0.021,0.182,0.000,0.023
0.001,0.021,0.180,0.037,0.029
0.004,0.017,0.343,0.447,0.030
0.016,0.018,0.463,0.968,0.087
0.021,0.014,0.480,0.689,0.153
0.011,0.009,0.514,0.625,0.606
0.008,0.009,0.388,0.561,0.758
0.005,0.012,0.305,0.494,0.716
0.004,0.009,0.290,0.428,0.625
0.002,0.008,0.286,0.368,0.581
0.002,0.014,0.254,0.252,0.573
0.001,0.013,0.271,0.175,0.564
0.001,0.012,0.320,0.066,0.558
0.004,0.010,0.401,0.021,0.554
0.019,0.012,0.410,0.008,0.549
0.021,0.019,0.398,0.007,0.545
0.023,0.030,0.410,0.002,0.540
0.014,0.015,0.379,0.001,0.536
0.007,0.014,0.363,0.000,0.532
0.004,0.012,0.337,0.000,0.528
0.003,0.014,0.350,0.000,0.526
0.002,0.012,0.383,0.000,0.523
0.001,0.016,0.380,0.000,0.521
0.001,0.018,0.406,0.000,0.518
0.004,0.012,0.411,0.000,0.515
0.025,0.009,0.366,0.000,0.511
0.029,0.009,0.315,0.000,0.508
0.019,0.014,0.301,0.000,0.504
0.010,0.010,0.283,0.000,0.501
0.006,0.013,0.253,0.000,0.496
0.004,0.010,0.246,0.000,0.492
0.003,0.010,0.238,0.000,0.488
0.002,0.012,0.226,0.000,0.483
0.002,0.010,0.196,0.000,0.477
0.022,0.010,0.200,0.000,0.472
0.288,0.013,0.208,0.000,0.466
0.910,0.011,0.268,0.000,0.457
0.653,0.009,0.419,0.000,0.400
0.361,0.011,0.406,0.000,0.313
0.170,0.010,0.387,0.000,0.372
0.067,0.012,0.371,0.000,0.459
0.030,0.015,0.317,0.000,0.431
0.016,0.014,0.286,0.000,0.387
0.010,0.016,0.276,0.000,0.372
0.007,0.020,0.272,0.000,0.352
0.006,0.013,0.264,0.000,0.346
0.005,0.011,0.265,0.000,0.335
0.005,0.016,0.262,0.000,0.326
0.004,0.014,0.251,0.000,0.319
0.004,0.014,0.240,0.000,0.312
0.003,0.017,0.242,0.000,0.266
0.003,0.009,0.227,0.000,0.230
0.003,0.012,0.205,0.000,0.128
0.002,0.012,0.180,0.000,0.057
0.002,0.013,0.179,0.000,0.031
0.002,0.011,0.193,0.000,0.016
0.002,0.012,0.205,0.004,0.008
0.002,0.013,0.200,0.110,0.004
0.005,0.015,0.218,0.789,0.003
0.016,0.012,0.279,0.833,0.003
0.015,0.010,0.362,0.619,0.002
0.009,0.012,0.403,0.618,0.002
0.006,0.015,0.422,0.526,0.002
0.004,0.015,0.379,0.482,0.002
0.002,0.013,0.399,0.424,0.002
0.001,0.010,0.367,0.303,0.002
0.001,0.015,0.379,0.234,0.002
0.000,0.017,0.379,0.123,0.002
0.000,0.016,0.313,0.042,0.003
0.001,0.020,0.354,0.010,0.014
0.001,0.013,0.365,0.008,0.055
0.002,0.012,0.326,0.004,0.349
0.002,0.012,0.332,0.002,0.239
0.001,0.011,0.305,0.001,0.124
0.001,0.011,0.331,0.000,0.070
0.001,0.014,0.303,0.000,0.038
0.001,0.014,0.296,0.000,0.022
0.001,0.012,0.285,0.000,0.014
0.001,0.012,0.318,0.000,0.017
0.001,0.011,0.266,0.000,0.022
0.006,0.013,0.250,0.000,0.023
0.035,0.016,0.241,0.000,0.040
0.042,0.010,0.234,0.000,0.229
0.031,0.010,0.238,0.000,0.246
0.022,0.014,0.208,0.000,0.155
0.015,0.018,0.237,0.000,0.113
0.010,0.049,0.237,0.000,0.070
0.006,0.024,0.233,0.000,0.053
0.005,0.016,0.225,0.000,0.027
0.003,0.013,0.242,0.000,0.020
0.003,0.012,0.229,0.049,0.020
0.009,0.015,0.212,0.538,0.018
0.032,0.041,0.199,0.955,0.003
0.025,0.023,0.210,0.682,0.001
0.015,0.009,0.208,0.633,0.001
0.007,0.015,0.214,0.544,0.001
0.004,0.015,0.188,0.495,0.001
0.002,0.013,0.228,0.434,0.001
0.002,0.011,0.225,0.348,0.001
0.001,0.009,0.221,0.247,0.001
0.001,0.014,0.228,0.161,0.001
0.001,0.013,0.231,0.058,0.001
0.005,0.011,0.216,0.018,0.001
0.015,0.010,0.182,0.014,0.000
0.021,0.010,0.188,0.016,0.001
0.022,0.012,0.192,0.015,0.001
0.013,0.014,0.188,0.011,0.000
0.007,0.016,0.171,0.007,0.001
0.004,0.015,0.173,0.003,0.000
0.003,0.012,0.183,0.000,0.000
0.002,0.010,0.173,0.000,0.000
0.001,0.013,0.155,0.000,0.000
0.001,0.029,0.172,0.030,0.000
0.002,0.019,0.172,0.364,0.002
0.007,0.013,0.179,0.963,0.025
0.012,0.012,0.149,0.705,0.092
0.009,0.016,0.181,0.614,0.290
0.005,0.017,0.194,0.576,0.729
0.003,0.015,0.175,0.490,0.613
0.002,0.018,0.164,0.431,0.515
0.002,0.019,0.184,0.385,0.471
0.001,0.027,0.216,0.255,0.435
0.001,0.058,0.196,0.187,0.413
0.001,0.021,0.206,0.074,0.394
0.006,0.018,0.192,0.025,0.377
0.043,0.015,0.166,0.013,0.355
0.080,0.018,0.145,0.017,0.282
0.056,0.020,0.138,0.015,0.266
0.031,0.019,0.153,0.013,0.276
0.015,0.019,0.158,0.008,0.151
0.008,0.014,0.156,0.003,0.115
0.004,0.018,0.144,0.001,0.109
0.003,0.018,0.164,0.000,0.101
0.002,0.013,0.166,0.000,0.091
0.025,0.015,0.159,0.000,0.088
0.292,0.014,0.158,0.000,0.083
0.918,0.013,0.162,0.000,0.073
0.699,0.016,0.251,0.000,0.061
0.464,0.015,0.206,0.000,0.099
0.298,0.016,0.193,0.000,0.090
0.198,0.016,0.195,0.000,0.057
0.152,0.021,0.190,0.000,0.055
0.126,0.015,0.175,0.000,0.045
0.100,0.019,0.184,0.000,0.053
0.086,0.017,0.182,0.000,0.053
